1,86,20 
2,85,20 
3,85,20 
4,85,20 
5,85,20 
6,72,20 
7,70,20 
8,75,21 
9,80,21 
10,85,21 
11,83,21 
12,84,21 
13,85,21 
14,85,21 
15,43,18 
16,43,18 
17,47,19 
18,47,18 
19,47,18 
20,47,18 
21,47,18 
22,47,18 
23,47,18 
24,47,18 
25,47,18 
26,47,18 
27,47,18 
28,47,18 
29,47,18 
30,47,18 
31,47,18 
32,47,18 
33,47,19 
34,47,18 
35,47,18 
36,47,18 
37,43,18 
38,42,19 
39,42,19 
40,42,19 
